edge_id,start_station,end_station,length,year,type
1643,乌兰察布市,大同市,4744.22,2002.0,road
1644,襄樊市,荆门市,65.92,2002.0,road
1645,南阳市,襄樊市,533.82,2002.0,road
1646,韶关市,郴州市,1435.26,2002.0,road
1647,濮阳市,菏泽市,75.61,2002.0,road
1648,九江市,黄石市,13.64,2002.0,road
1649,赤峰市,朝阳市,203.82,2002.0,road
1650,六安市,安庆市,2389.73,2002.0,road
1651,赤峰市,朝阳市,744.72,2002.0,road
1652,赤峰市,朝阳市,5313.91,2002.0,road
1653,白城市,齐齐哈尔市,394.06,2002.0,road
1654,七台河市,鸡西市,7974.44,2002.0,road
1655,泰安市,莱芜市,62.18,2002.0,road
1656,莱芜市,泰安市,460.47,2002.0,road
1657,西宁市,武威市,99.62,2003.0,road
1658,西宁市,武威市,31.69,2003.0,road
1659,曲靖市,昆明市,135.51,2003.0,road
1660,南充市,广安市,10.37,2003.0,road
1661,广安市,遂宁市,215.0,2003.0,road
1662,广安市,泸州市,50.89,2003.0,road
1663,南宁市,崇左市,13.79,2003.0,road
1664,南宁市,钦州市,31.98,2003.0,road
1665,南宁市,钦州市,18.04,2003.0,road
1666,南宁市,钦州市,21.14,2003.0,road
1667,西安市,咸阳市,57.79,2003.0,road
1668,西安市,咸阳市,15.23,2003.0,road
1669,西安市,咸阳市,56.67,2003.0,road
1670,十堰市,襄樊市,153.52,2003.0,road
1671,梧州市,玉林市,5.96,2003.0,road
1672,永州市,衡阳市,113.76,2003.0,road
1673,常德市,益阳市,21.37,2003.0,road
1674,阳江市,江门市,50.18,2003.0,road
1675,长治市,晋城市,6.47,2003.0,road
1676,郑州市,焦作市,49.08,2003.0,road
1677,焦作市,郑州市,69.69,2003.0,road
1678,长沙市,株洲市,30.42,2003.0,road
1679,佛山市,广州市,5.57,2003.0,road
1680,佛山市,广州市,21.62,2003.0,road
1681,深圳市,惠州市,17.7,2003.0,road
1682,河源市,惠州市,346.52,2003.0,road
1683,北京市,廊坊市,164.47,2003.0,road
1684,北京市,廊坊市,7.71,2003.0,road
1685,北京市,廊坊市,16.8,2003.0,road
1686,北京市,廊坊市,46.25,2003.0,road
1687,梅州市,揭阳市,482.82,2003.0,road
1688,揭阳市,汕头市,50.55,2003.0,road
1689,揭阳市,汕头市,63.53,2003.0,road
1690,商丘市,毫州市,10.37,2003.0,road
1691,徐州市,宿迁市,91.94,2003.0,road
1692,徐州市,枣庄市,182.2,2003.0,road
1693,宿州市,蚌埠市,4337.58,2003.0,road
1694,徐州市,淮北市,40.66,2003.0,road
1695,铜陵市,池州市,8.02,2003.0,road
1696,南京市,马鞍山市,7.68,2003.0,road
1697,南京市,马鞍山市,37.58,2003.0,road
1698,南京市,马鞍山市,33.35,2003.0,road
1699,潍坊市,东营市,27.3,2003.0,road
1700,青岛市,潍坊市,88.71,2003.0,road
1701,烟台市,威海市,27.53,2003.0,road
1702,烟台市,威海市,30.44,2003.0,road
1703,杭州市,绍兴市,27.47,2003.0,road
1704,杭州市,湖州市,364.63,2003.0,road
1705,杭州市,绍兴市,73.0,2003.0,road
1706,杭州市,绍兴市,33.31,2003.0,road
1707,杭州市,绍兴市,10.85,2003.0,road
1708,杭州市,绍兴市,54.66,2003.0,road
1709,嘉兴市,上海市,38.54,2003.0,road
1710,嘉兴市,上海市,65.34,2003.0,road
1711,嘉兴市,上海市,8.24,2003.0,road
1712,克拉玛依市,乌鲁木齐市,93.12,2003.0,road
1713,天水市,宝鸡市,160.51,2003.0,road
1714,中卫市,吴忠市,193.08,2003.0,road
1715,宜昌市,十堰市,3839.88,2003.0,road
1716,梅州市,揭阳市,119.27,2003.0,road
1717,唐山市,天津市,31.03,2003.0,road
1718,滨州市,东营市,80.6,2003.0,road
1719,黑河市,齐齐哈尔市,25682.7,2003.0,road
1720,齐齐哈尔市,伊春市,499.98,2003.0,road
1721,吉林市,牡丹江市,124.75,2003.0,road
1722,双鸭山市,鹤岗市,578.24,2003.0,road
1723,滁州市,马鞍山市,89.55,2004.0,road
1724,西宁市,武威市,196.85,2004.0,road
1725,西宁市,武威市,18.64,2004.0,road
1726,玉溪市,昆明市,2084.48,2004.0,road
1727,曲靖市,贵阳市,216.56,2004.0,road
1728,成都市,德阳市,59.2,2004.0,road
1729,兰州市,定西市,2564.9,2004.0,road
1730,贵阳市,曲靖市,87.87,2004.0,road
1731,中卫市,吴忠市,382.98,2004.0,road
1732,银川市,榆林市,449.09,2004.0,road
1733,茂名市,阳江市,137.51,2004.0,road
1734,襄樊市,荆门市,1869.65,2004.0,road
1735,朔州市,大同市,38.32,2004.0,road
1736,阳江市,江门市,56.14,2004.0,road
1737,荆门市,荆州市,199.17,2004.0,road
1738,太原市,晋中市,27.95,2004.0,road
1739,晋城市,长治市,377.15,2004.0,road
1740,佛山市,中山市,203.44,2004.0,road
1741,中山市,珠海市,27.19,2004.0,road
1742,信阳市,随州市,94.51,2004.0,road
1743,武汉市,孝感市,14.82,2004.0,road
1744,武汉市,黄冈市,957.32,2004.0,road
1745,枣庄市,徐州市,45.67,2004.0,road
1746,安庆市,池州市,45.35,2004.0,road
1747,南京市,马鞍山市,9.63,2004.0,road
1748,黄山市,杭州市,180.08,2004.0,road
1749,常州市,无锡市,21.09,2004.0,road
1750,杭州市,绍兴市,20.42,2004.0,road
1751,苏州市,南通市,47.06,2004.0,road
1752,南通市,上海市,34.94,2004.0,road
1753,上海市,苏州市,23.72,2004.0,road
1754,上海市,苏州市,19.03,2004.0,road
1755,泸州市,遵义市,6156.04,2004.0,road
1756,鹤壁市,濮阳市,52.03,2004.0,road
1757,攀枝花市,雅安市,18460.77,2004.0,road
1758,泰安市,徐州市,695.83,2004.0,road
1759,徐州市,宿迁市,111.73,2004.0,road
1760,梧州市,肇庆市,150.53,2005.0,road
1761,张家界市,常德市,146.67,2005.0,road
1762,呼和浩特市,张家口市,196.79,2005.0,road
1763,娄底市,湘潭市,27.55,2005.0,road
1764,太原市,长治市,1834.83,2005.0,road
1765,湘潭市,株洲市,18.37,2005.0,road
1766,平顶山市,许昌市,81.39,2005.0,road
1767,吉安市,新余市,607.54,2005.0,road
1768,吉安市,赣州市,3064.8,2005.0,road
1769,衡水市,德州市,254.07,2005.0,road
1770,新余市,南昌市,8.5,2005.0,road
1771,南昌市,抚州市,12.77,2005.0,road
1772,宿迁市,淮安市,66.71,2005.0,road
1773,芜湖市,马鞍山市,228.6,2005.0,road
1774,淮安市,盐城市,83.33,2005.0,road
1775,日照市,青岛市,983.6,2005.0,road
1776,金华市,丽水市,2247.06,2005.0,road
1777,盐城市,南通市,214.63,2005.0,road
1778,丽水市,温州市,284.68,2005.0,road
1779,宁德市,福州市,67.67,2005.0,road
1780,金华市,绍兴市,91.29,2005.0,road
1781,苏州市,上海市,6.28,2005.0,road
1782,绍兴市,宁波市,112.8,2005.0,road
1783,上海市,嘉兴市,20.7,2005.0,road
1784,上海市,嘉兴市,31.74,2005.0,road
1785,上海市,嘉兴市,17.07,2005.0,road
1786,营口市,丹东市,237.52,2005.0,road
1787,上海市,嘉兴市,15.49,2005.0,road
1788,宁波市,舟山市,30.36,2005.0,road
1789,长春市,哈尔滨市,217.47,2005.0,road
1790,河源市,梅州市,189.0,2005.0,road
1791,桂林市,贺州市,102.1,2005.0,road
1792,天津市,沧州市,94.72,2005.0,road
1793,延安市,吕梁市,404.21,2005.0,road
1794,广安市,重庆市,1297.52,2005.0,road
1795,河池市,柳州市,766.13,2005.0,road
1796,苏州市,嘉兴市,1768.5,2006.0,road
1797,乌海市,包头市,3619.33,2006.0,road
1798,榆林市,鄂尔多斯市,520.68,2006.0,road
1799,鄂尔多斯市,包头市,645.0,2006.0,road
1800,盐城市,泰州市,34.62,2006.0,road
1801,克拉玛依市,乌鲁木齐市,343.77,2006.0,road
1802,克拉玛依市,乌鲁木齐市,276.24,2006.0,road
1803,玉溪市,思茅市,524.46,2006.0,road
1804,西宁市,兰州市,532.03,2006.0,road
1805,成都市,眉山市,21.34,2006.0,road
1806,成都市,德阳市,5.9,2006.0,road
1807,成都市,德阳市,12.4,2006.0,road
1808,成都市,资阳市,11.71,2006.0,road
1809,成都市,德阳市,5.66,2006.0,road
1810,成都市,德阳市,37.21,2006.0,road
1811,白银市,中卫市,224.02,2006.0,road
1812,中卫市,吴忠市,45.23,2006.0,road
1813,榆林市,延安市,10199.18,2006.0,road
1814,西安市,商洛市,1166.97,2006.0,road
1815,渭南市,临汾市,293.4,2006.0,road
1816,北海市,湛江市,30.67,2006.0,road
1817,榆林市,吕梁市,23.9,2006.0,road
1818,洛阳市,焦作市,59.15,2006.0,road
1819,洛阳市,郑州市,68.05,2006.0,road
1820,衡阳市,湘潭市,38.69,2006.0,road
1821,肇庆市,佛山市,23.95,2006.0,road
1822,随州市,孝感市,100.76,2006.0,road
1823,许昌市,开封市,159.96,2006.0,road
1824,信阳市,阜阳市,74.96,2006.0,road
1825,珠海市,深圳市,298.58,2006.0,road
1826,吉安市,赣州市,77.69,2006.0,road
1827,开封市,菏泽市,65.25,2006.0,road
1828,濮阳市,菏泽市,7.94,2006.0,road
1829,河源市,惠州市,20.21,2006.0,road
1830,南昌市,抚州市,81.64,2006.0,road
1831,龙岩市,三明市,73.92,2006.0,road
1832,龙岩市,漳州市,31.72,2006.0,road
1833,南平市,三明市,54.42,2006.0,road
1834,潍坊市,烟台市,826.68,2006.0,road
1835,衢州市,杭州市,345.66,2006.0,road
1836,青岛市,日照市,37.86,2006.0,road
1837,常州市,无锡市,2744.81,2006.0,road
1838,丽水市,台州市,122.43,2006.0,road
1839,苏州市,上海市,101.74,2006.0,road
1840,苏州市,上海市,40.78,2006.0,road
1841,南通市,无锡市,20.58,2006.0,road
1842,南通市,无锡市,56.06,2006.0,road
1843,上海市,苏州市,61.12,2006.0,road
1844,上海市,苏州市,19.15,2006.0,road
1845,上海市,嘉兴市,40.36,2006.0,road
1846,上海市,嘉兴市,12.01,2006.0,road
1847,上海市,嘉兴市,11.88,2006.0,road
1848,上海市,嘉兴市,28.85,2006.0,road
1849,沈阳市,抚顺市,56.53,2006.0,road
1850,孝感市,武汉市,31.24,2006.0,road
1851,信阳市,六安市,101.55,2006.0,road
1852,景德镇市,黄山市,44.49,2006.0,road
1853,上海市,南通市,10.42,2006.0,road
1854,南阳市,平顶山市,168.95,2006.0,road
1855,烟台市,威海市,155.32,2006.0,road
1856,白山市,吉林市,558.81,2006.0,road
1857,邢台市,邯郸市,69.32,2006.0,road
1858,南通市,上海市,55.4,2006.0,road
1859,南平市,福州市,261.53,2006.0,road
1860,鄂尔多斯市,呼和浩特市,971.07,2006.0,road
1861,西宁市,兰州市,167.83,2006.0,road
1862,开封市,菏泽市,39.08,2006.0,road
1863,襄樊市,随州市,171.76,2006.0,road
1864,孝感市,武汉市,18.9,2006.0,road
1865,常州市,无锡市,37.61,2006.0,road
1866,南充市,广安市,66.23,2006.0,road
1867,邢台市,聊城市,98.91,2006.0,road
1868,商丘市,蚌埠市,609.22,2007.0,road
1869,开封市,濮阳市,336.76,2007.0,road
1870,开封市,郑州市,73.34,2007.0,road
1871,玉溪市,思茅市,171.66,2007.0,road
1872,重庆市,达州市,216.16,2007.0,road
1873,重庆市,达州市,52.48,2007.0,road
1874,重庆市,达州市,52.42,2007.0,road
1875,柳州市,来宾市,52.96,2007.0,road
1876,桂林市,柳州市,21.32,2007.0,road
1877,桂林市,柳州市,188.28,2007.0,road
1878,桂林市,柳州市,9.39,2007.0,road
1879,桂林市,柳州市,61.31,2007.0,road
1880,梧州市,玉林市,100.8,2007.0,road
1881,襄樊市,南阳市,116.04,2007.0,road
1882,衡阳市,湘潭市,127.23,2007.0,road
1883,乌兰察布市,大同市,68.51,2007.0,road
1884,乌兰察布市,呼和浩特市,127.96,2007.0,road
1885,平顶山市,许昌市,35.25,2007.0,road
1886,长沙市,株洲市,98.2,2007.0,road
1887,长沙市,株洲市,15.98,2007.0,road
1888,江门市,中山市,31.53,2007.0,road
1889,张家口市,乌兰察布市,197.43,2007.0,road
1890,张家口市,乌兰察布市,410.55,2007.0,road
1891,石家庄市,济南市,253.37,2007.0,road
1892,周口市,漯河市,13.74,2007.0,road
1893,周口市,商丘市,221.73,2007.0,road
1894,周口市,驻马店市,204.09,2007.0,road
1895,濮阳市,安阳市,124.35,2007.0,road
1896,信阳市,孝感市,588.63,2007.0,road
1897,商丘市,毫州市,25.1,2007.0,road
1898,阜阳市,合肥市,263.38,2007.0,road
1899,呼伦贝尔市,齐齐哈尔市,282.2,2007.0,road
1900,北京市,廊坊市,58.62,2007.0,road
1901,蚌埠市,南京市,193.04,2007.0,road
1902,滨州市,东营市,20.02,2007.0,road
1903,赤峰市,朝阳市,175.0,2007.0,road
1904,赤峰市,朝阳市,12.53,2007.0,road
1905,赤峰市,通辽市,383.95,2007.0,road
1906,景德镇市,黄山市,50.28,2007.0,road
1907,景德镇市,黄山市,36.78,2007.0,road
1908,三明市,南平市,12.86,2007.0,road
1909,三明市,南平市,608.13,2007.0,road
1910,连云港市,盐城市,707.64,2007.0,road
1911,镇江市,扬州市,122.42,2007.0,road
1912,镇江市,常州市,165.79,2007.0,road
1913,衢州市,丽水市,264.34,2007.0,road
1914,湖州市,苏州市,55.62,2007.0,road
1915,湖州市,嘉兴市,75.25,2007.0,road
1916,上海市,嘉兴市,20.37,2007.0,road
1917,嘉兴市,上海市,56.37,2007.0,road
1918,上海市,嘉兴市,17.25,2007.0,road
1919,上海市,舟山市,47.55,2007.0,road
1920,哈尔滨市,大庆市,70.66,2007.0,road
1921,哈尔滨市,大庆市,17.4,2007.0,road
1922,哈尔滨市,大庆市,18.52,2007.0,road
1923,哈尔滨市,大庆市,95.77,2007.0,road
1924,洛阳市,平顶山市,66.54,2007.0,road
1925,乌鲁木齐市,克拉玛依市,1269.91,2007.0,road
1926,乌鲁木齐市,嘉峪关市,4636.06,2007.0,road
1927,菏泽市,濮阳市,68.27,2007.0,road
1928,滨州市,东营市,17.66,2007.0,road
1929,金华市,衢州市,21.54,2007.0,road
1930,长治市,安阳市,73.59,2007.0,road
1931,开封市,周口市,899.85,2007.0,road
1932,丽水市,金华市,134.73,2007.0,road
1933,南阳市,信阳市,179.93,2007.0,road
1934,广安市,达州市,18.09,2008.0,road
1935,安庆市,芜湖市,247.71,2008.0,road
1936,阜新市,沈阳市,90.27,2008.0,road
1937,乌鲁木齐市,克拉玛依市,1080.91,2008.0,road
1938,保山市,丽江市,429.76,2008.0,road
1939,丽江市,攀枝花市,1708.49,2008.0,road
1940,玉溪市,昆明市,828.77,2008.0,road
1941,遂宁市,广安市,179.03,2008.0,road
1942,广元市,西安市,501.55,2008.0,road
1943,泸州市,广安市,101.19,2008.0,road
1944,广安市,达州市,16.75,2008.0,road
1945,贵阳市,邵阳市,532.76,2008.0,road
1946,广安市,重庆市,65.47,2008.0,road
1947,桂林市,永州市,266.68,2008.0,road
1948,吕梁市,太原市,147.01,2008.0,road
1949,宜昌市,荆门市,66.16,2008.0,road
1950,永州市,邵阳市,25.5,2008.0,road
1951,中山市,珠海市,413.62,2008.0,road
1952,珠海市,中山市,26.46,2008.0,road
1953,赣州市,韶关市,89.22,2008.0,road
1954,保定市,沧州市,111.98,2008.0,road
1955,新余市,吉安市,46.83,2008.0,road
1956,济宁市,济南市,276.0,2008.0,road
1957,北京市,唐山市,91.17,2008.0,road
1958,抚州市,南平市,342.22,2008.0,road
1959,济南市,莱芜市,71.48,2008.0,road
1960,天津市,唐山市,1177.53,2008.0,road
1961,沧州市,滨州市,47.67,2008.0,road
1962,安庆市,池州市,10.46,2008.0,road
1963,鹰潭市,景德镇市,2018.54,2008.0,road
1964,景德镇市,池州市,1045.49,2008.0,road
1965,莱芜市,青岛市,218.5,2008.0,road
1966,唐山市,秦皇岛市,395.39,2008.0,road
1967,淮安市,宿迁市,28.88,2008.0,road
1968,淮安市,宿迁市,42.95,2008.0,road
1969,连云港市,日照市,910.59,2008.0,road
1970,连云港市,淮安市,29.2,2008.0,road
1971,淮安市,宿迁市,37.09,2008.0,road
1972,马鞍山市,常州市,37.36,2008.0,road
1973,潍坊市,青岛市,37.88,2008.0,road
1974,青岛市,潍坊市,36.33,2008.0,road
1975,嘉兴市,宁波市,162.59,2008.0,road
1976,辽源市,白山市,376.56,2008.0,road
1977,昭通市,宜宾市,425.38,2008.0,road
1978,榆林市,吕梁市,181.53,2008.0,road
1979,铜陵市,黄山市,3325.13,2008.0,road
1980,克拉玛依市,乌鲁木齐市,36.4,2008.0,road
1981,张家口市,赤峰市,318.32,2008.0,road
1982,赤峰市,通辽市,296.26,2008.0,road
1983,通辽市,白城市,5337.77,2008.0,road
1984,白城市,齐齐哈尔市,24925.03,2008.0,road
1985,嘉兴市,绍兴市,26.09,2008.0,road
1986,淮安市,盐城市,24.18,2008.0,road
1987,唐山市,秦皇岛市,63.8,2008.0,road
1988,中卫市,平凉市,347.85,2009.0,road
1989,宁德市,丽水市,238.9,2009.0,road
1990,南充市,广安市,1117.17,2009.0,road
1991,洛阳市,晋城市,221.06,2009.0,road
1992,黄石市,新余市,4006.63,2009.0,road
1993,乌鲁木齐市,克拉玛依市,242.93,2009.0,road
1994,丽江市,雅安市,2680.91,2009.0,road
1995,眉山市,成都市,136.81,2009.0,road
1996,遵义市,贵阳市,246.11,2009.0,road
1997,克拉玛依市,乌鲁木齐市,27.55,2009.0,road
1998,天水市,平凉市,95.52,2009.0,road
1999,思茅市,玉溪市,1221.29,2009.0,road
2000,包头市,鄂尔多斯市,2791.85,2009.0,road
2001,昆明市,玉溪市,661.27,2009.0,road
2002,太原市,忻州市,1283.69,2009.0,road
2003,昆明市,昭通市,4055.39,2009.0,road
2004,安庆市,池州市,31.36,2009.0,road
2005,玉溪市,南宁市,579.59,2009.0,road
2006,齐齐哈尔市,大庆市,115.51,2009.0,road
